"","Date","Year","Country","Location","Fatal (Y/N)","lon","lat"
"1268","28-Feb-1987",1987,"USA","Singer Island, Riviera Beach, Palm Beach County","N",-80.037064,26.785003
"1269","11-Dec-1986",1986,"USA","Ponce Inlet, New Smyrna Beach, Volusia County","N",-80.9280234,29.0806338
"1270","06-Dec-1986",1986,"USA","Monastery Beach, Carmel River State Park, Monterey Peninsula, Monterey California","N",-121.9226735,36.5355397
"1271","30-Nov-1986",1986,"USA","Daytona Beach, Volusia County","N",-81.0228331,29.2108147
"1272","19-Nov-1986",1986,"USA","Indiatlantic, Brevard County","N",-80.5656079,28.0894599
"1273","04-Nov-1986",1986,"USA","Tiger Shores Beach, Martin County","N",-80.1790801,27.2210598
"1274","03-Oct-1986",1986,"USA","Sanibel Island, Lee County","N",-82.0223137,26.4489695
"1275","Oct-1986",1986,"USA","Floridana Beach, Brevard County","N",-80.497996,27.9456312
"1276","Reported 22-Sep-1986",1986,"USA","Pinellas Point, Tampa Bay","N",-82.6537455,27.7124488
"1277","Sep-1986",1986,"USA","Ormond Beach / Daytona Beach, Volusia County","N",-81.0331972,29.2790369
"1278","Sep-1986",1986,"USA","Ponce Inlet, New Smyrna Beach, Volusia County","N",-80.9288957,29.0835745
"1279","19-Aug-1986",1986,"USA","Masonboro Inlet, New Hanover County","N",-77.7995573,34.1825403
"1280","09-Jul-1986",1986,"USA","Myrtle Beach, Horry County","N",-78.8866943,33.6890603
"1281","20-Apr-1986",1986,"USA","Kaliiwi, Kauai","Y",-159.5261238,22.0964396
"1282","12-Jan-1986",1986,"USA","Singer Island, Riviera Beach, Palm Beach County","N",-80.037064,26.785003
"1283","1986",1986,"USA","Linda Mar Beach, Pedro Point, San Mateo County","N",-122.5020432,37.5988812
"1284","10-Dec-1985",1985,"USA","New Hanover County","N",-77.8824596,34.2154913
"1285","05-Nov-1985",1985,"USA","Southeast Farallon Island, Farallon Islands","N",-123.003361,37.69891
"1286","03-Nov-1985",1985,"USA","5 miles south of Redondo Beach","N",-118.354715,33.8682421
"1287","22-Oct-1985",1985,"USA","Point Conception, Santa Barbara County","N",-120.4715514,34.4485977
"1288","18-Oct-1985",1985,"USA","Little Glass Shacks, Princeville, Kaua'i","N",NA,NA
"1289","12-Oct-1985",1985,"USA","Barbers Point, O'ahu","N",-158.0812864,21.3209005
"1290","05-Oct-1985",1985,"USA","Gulf Shores, Baldwin County","N",-87.7008193,30.2460361
"1291","28-Sep-1985",1985,"USA","Elephant Rock near Tomales Point, Marin County","N",-122.9658317,38.1801988
"1292","08-Sep-1985",1985,"USA","Palm Beach, Palm Beach County","N",-80.2767327,26.6514503
"1293","05-Sep-1985",1985,"USA","Fort Pierce Inlet, St Lucie County","N",-80.2857895,27.4727372
"1294","22-Aug-1985",1985,"USA","Palmetto Dunes, Hilton Head, Beaufort County","N",-80.726486,32.177764
"1295","20-Aug-1985",1985,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"1296","17-Aug-1985",1985,"USA","Bayport, Hernando County","Y",-82.6449244,28.5503223
"1297","25-Jul-1985",1985,"USA","Daytona Beach, Volusia County","N",-81.0228331,29.2108147
"1298","25-Jul-1985",1985,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"1299","21-Jul-1985",1985,"USA","Off Shelter Cover (between Fort Bragg & Eureka), Humboldt County","N",NA,NA
"1300","19-Jul-1985",1985,"USA","Folly Beach, Charleston County","N",-79.9403673,32.6551798
"1301","26-May-1985",1985,"USA","Long Beach, Los Angeles County","N",-118.1937395,33.7700504
"1302","16-Mar-1985",1985,"USA","Palm Beach, Palm Beach County","N",-80.2767327,26.6514503
"1303","18-Feb-1985",1985,"USA","San Miguel Island, Santa Barbara County","N",-120.3723741,34.037616
"1304","03-Feb-1985",1985,"USA","15 miles north of Sebastian Inlet, Brevard County","N",NA,NA
"1305","11-Nov-1984",1984,"USA","Jupiter Island Beach, Martin County","N",-80.0930187,27.0095806
"1306","04-Nov-1984",1984,"USA","Fowey Rock, Key Biscayne","N",-80.0966815,25.5905696
"1307","21-Oct-1984",1984,"USA","Wabasso Beach, Indian River County","Y",-80.3989397,27.7647502
"1308","21-Oct-1984",1984,"USA","3 miles south of Sebastian Inlet State Park, Indian River County","N",-80.44795,27.85221
"1309","17-Oct-1984",1984,"USA","Boynton Beach, Palm Beach County","N",-80.0905465,26.5317866
"1310","14-Oct-1984",1984,"USA","Bob Graham Beach, Martin County","N",-80.1913455,27.2439478
"1311","30-Sep-1984",1984,"USA","""""Turnaround"""", Cape Kiwanda, Tillamook County","N",NA,NA
"1312","30-Sep-1984",1984,"USA","Tomales Point, Marin County","N",-122.974766,38.2143777
"1313","23-Sep-1984",1984,"USA","Volusia County","N",-81.0754657,29.0279842
"1314","22-Sep-1984",1984,"USA","","N",NA,NA
"1315","22-Sep-1984",1984,"USA","Indiatlantic, Brevard County","N",-80.5656079,28.0894599
"1316","19-Sep-1984",1984,"USA","Volusia County","UNKNOWN",-81.0754657,29.0279842
"1317","17-Sep-1984",1984,"USA","Mission Beach, San Diego County","N",-117.2514447,32.7706526
"1318","15-Sep-1984",1984,"USA","Pigeon Point, San Mateo County","Y",-122.3928022,37.1829202
"1319","24-Aug-1984",1984,"USA","Off Crystal River, Citrus County","Y",-82.5929893,28.8988372
"1320","24-Jul-1984",1984,"USA","South Padre Island","N",-97.1681257,26.1118401
"1321","24-Jul-1984",1984,"USA","South Padre Island","N",-97.1681257,26.1118401
"1322","01-Jul-1984",1984,"USA","","N",NA,NA
"1323","03-Jun-1984",1984,"USA","Kane'ohe Bay, O'ahu","N",-157.8102778,21.4627778
"1324","1984",1984,"USA","San Francisco","N",-122.4194155,37.7749295
"1325","1984",1984,"USA","Indiatlantic, Brevard County","N",-80.5656079,28.0894599
"1326","25-Dec-1983",1983,"USA","Riviera Beach, Palm Beach County","N",-80.0580969,26.7753405
"1327","Reported      10-Nov-1983",1983,"USA","Melbourne Beach, Brevard County","N",-80.5603303,28.0683496
"1328","17-Oct-1983",1983,"USA","Stuart Beach, Martin County","N",-80.1750214,27.2143933
"1329","13-Oct-1983",1983,"USA","Daytona Beach, Volusia County","N",-81.0228331,29.2108147
"1330","04-Sep-1983",1983,"USA","Off Lake Worth, Palm Beach County","N",-80.0631702,26.5918086
"1331","20-Aug-1983",1983,"USA","Cape Kiwanda,Tillamook County","N",-123.9753912,45.219065
"1332","15-Aug-1983",1983,"USA","Virginia Beach, Princess Anne County","N",-76.0529875,36.7515387
"1333","13-Aug-1983",1983,"USA","Riviera Beach, Palm Beach County","N",-80.0580969,26.7753405
"1334","13-Aug-1983",1983,"USA","6 miles south of Boca Chica Key, Monroe County ","N",-81.6856808,24.5735893
"1335","06-Aug-1983",1983,"USA","","N",NA,NA
"1336","12-Jul-1983",1983,"USA","Caloosahatchee River, Lee County","N",-81.7264527,26.6398786
"1337","05-Jul-1983",1983,"USA","Riviera Beach, Palm Beach County","N",-80.0580969,26.7753405
"1338","29-Jun-1983",1983,"USA","Off 12th Street, Miami Beach","N",-80.1363281,25.7828453
"1339","20-Jun-1983",1983,"USA","Cocoa Beach, Brevard County","N",-80.6075513,28.3200067
"1340","31-May-1983",1983,"USA","Intracoastal Waterway, Boca Raton, Palm Beach County","N",-80.0643716,26.4619583
"1341","24-May 1983",1983,"USA"," Riviera Beach, Palm Beach County","N",-80.0580969,26.7753405
"1342","21-May-1983",1983,"USA","Haulover Inlet, Dade County","N",-80.1244416,25.9065987
"1343","19-Apr-1983",1983,"USA","","UNKNOWN",NA,NA
"1344","02-Apr-1983",1983,"USA","Lake Worth Beach, Palm Beach County","N",-80.0355002,26.6127618
"1345","10-Mar-1983",1983,"USA","Juno Beach, Palm Beach County","N",-80.0533743,26.8797819
"1346","24-Jan-1983",1983,"USA","60 miles southeast of Beaufort","N",-0.2853206,51.522994
"1347","1983",1983,"USA","","N",NA,NA
"1348","Nov-1982",1982,"USA","Isle of Palms, Charleston County","N",-79.7343791,32.8194131
"1349","13-Oct-1982",1982,"USA","North Dade- Interama area of Biscayne Bay","N",NA,NA
"1350","27-Sep-1982",1982,"USA","Patrick Air Force Base, Brevard County","N",-80.6075172,28.2394645
"1351","25-Sep-1982",1982,"USA","Monastery Beach, Carmel Bay, Monterey County","N",-121.9274513,36.5226171
"1352","19-Sep-1982",1982,"USA","Bear Harbor, Mendocino County","N",-123.9378551,39.9121739
"1353","04-Sep-1982",1982,"USA","Hollywood Beach, Broward County","Y",-80.1170355,26.0086787
"1354","29-Aug-1982",1982,"USA","Morro Rock, Morro Bay, San Obispo County","N",-120.8676799,35.3694186
"1355","24-Jul-1982",1982,"USA","Point Buchon, San Luis Obispo County","N",-120.8990702,35.2552534
"1356","19-Jul-1982",1982,"USA","Stuart Beach, Martin County ","N",-80.1750214,27.2143933
"1357","11-Jul-1982",1982,"USA","Malibu, Los Angeles County","N",-118.7797571,34.0259216
"1358","01-Jul-1982",1982,"USA","Daytona Beach, Volusia County","N",-81.0228331,29.2108147
"1359","26-Jun-1982",1982,"USA","Isle of Palms, Charleston County","N",-79.7343791,32.8194131
"1360","25-Jun-1982",1982,"USA","Ormond Beach / Daytona Beach, Volusia County","N",-81.0331972,29.2790369
"1361","13-Jun-1982",1982,"USA","Ho'okipa Beach, Pa'ia, Maui","N",-156.356079,20.9342545
"1362","May 1982",1982,"USA","Daws Island, Broad River (near Beaufort)","Y",-80.7325104,32.3767187
"1363","10-Mar-1982",1982,"USA","Palm Beach, Palm Beach County","N",-80.2767327,26.6514503
"1364","27-Feb-1982",1982,"USA","Hobe Sound, Palm Beach County","N",-80.113781,27.059756
"1365","14-Feb-1982",1982,"USA","White Plains Beach, Barbers Point, O'ahu","N",-158.0453427,21.3037251
"1366","14-Feb-1982",1982,"USA","White Plains Beach, Barbers Point, O'ahu","N",-158.0453427,21.3037251
"1367","13-Feb-1982",1982,"USA","Palm Beach, Palm Beach County","Y",-80.2767327,26.6514503
"1368","07-Feb-1982",1982,"USA","Stillwater Cove, Sonoma County","N",-123.2945913,38.5480288
"1369","07-Feb-1982",1982,"USA","Elliot Key","Y",-80.2000596,25.4396585
"1370","19-Dec-1981",1981,"USA","South Moss Beach, Spanish Bay, Monterey Peninsula","Y",NA,NA
"1371","13-Dec-1981",1981,"USA","Nimitz Beach, Barbers Point, O'ahu","N",-158.0666611,21.299765
"1372","09-Nov-1981",1981,"USA","La'au Point, Moloka'i","N",-157.0226297,21.1443935
"1373","19-Oct-1981",1981,"USA","Jupiter Island, Brevard County","N",-80.6039699,28.1893374
"1374","17-Oct-1981",1981,"USA","Palm Beach, Palm Beach County","UNKNOWN",-80.2767327,26.6514503
"1375","16-Oct-1981",1981,"USA","Cocoa Beach, Brevard County","N",-80.6075513,28.3200067
"1376","01-Oct-1981",1981,"USA","Playalinda Beach, Brevard County","N",-80.6318287,28.6555177
"1377","28-Sep-1981",1981,"USA","Cocoa Beach, Brevard County","N",-80.6075513,28.3200067
"1378","27-Sep-1981",1981,"USA","Melbourne Beach, Brevard County","N",-80.5603303,28.0683496
"1379","15-Sep-1981",1981,"USA","Tampa Bay, Manatee County","Y",-82.561949,27.6323659
"1380","03-Sep-1981",1981,"USA","Patrick Air Force Base, Brevard County","N",-80.6075172,28.2394645
"1381","03-Sep-1981",1981,"USA","Cocoa Beach, Brevard County","N",-80.6075513,28.3200067
"1382","29-Aug-1981",1981,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"1383","24-Aug-1981",1981,"USA","Gulf Island National Seashore Park","N",-88.7910023,30.3913896
"1384","24-Aug-1981",1981,"USA","Keaukaha, Hilo, Hawai'i","Y",-155.0463889,19.7302778
"1385","10-Aug-1981",1981,"USA","Marathon, Monroe County","N",-81.0446262,24.726026
"1386","10-Aug-1981",1981,"USA","Ormond Beach / Daytona Beach, Volusia County","Y",-81.0331972,29.2790369
"1387","20-Jul-1981",1981,"USA","St. Petersburg Beach, Pinellas County","N",-82.7430015,27.7205407
"1388","07-Jul-1981",1981,"USA","Carter Cay","N",-78.0311111,27.0675
"1389","12-Jun-1981",1981,"USA","Honoli'i Pali, Hilo Bay ('Alae Point), Hawai'i","Y",NA,NA
"1390","24-May-1981",1981,"USA","Ha'ena Beach Park, Kaua'i","Y",-159.5661639,22.2199238
"1391","19-May-1981",1981,"USA","Sands Cut, Elliot Key","N",-80.1803266,25.49372
"1392","16-May-1981",1981,"USA","Jacksonville, Duval County","N",-81.655651,30.3321838
"1393","25-Mar-1981",1981,"USA","Singer Island, Riviera Beach, Palm Beach County","N",-80.037064,26.785003
"1394","24-Mar-1981",1981,"USA","Singer Island, Riviera Beach, Palm Beach County","N",-80.037064,26.785003
"1395","02-Feb-1981",1981,"USA","Juno Beach, Palm Beach County","N",-80.0533743,26.8797819
"1396","30-Jan-1981",1981,"USA","20 miles from Mayport","N",NA,NA
"1397","27-Oct-1980",1980,"USA","Off Umpqua River","N",-123.4459121,43.2681707
"1398","17-Oct-1980",1980,"USA","Moonstone Beach, Humboldt County","N",-124.11229,41.0301251
"1399","10-Aug-1980",1980,"USA","Ocean Isle, Brunswick County","N",-78.426672,33.8943393
"1400","04-Aug-1980",1980,"USA","Puamana, Lahaina, Maui","N",-156.6640747,20.855641
"1401","27-Jul-1980",1980,"USA","Ocean City, Cape May County","N",-74.5746001,39.2776156
"1402","23-Jul-1980",1980,"USA","Dewey Beach","N",-75.0746249,38.6928899
"1403","Late Jul-1980",1980,"USA","Emerald Isle Pier (near Morehead City), Carteret County","N",-77.033933,34.6607217
"1404","Early Jul-1980",1980,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"1405","26-Jun-1980",1980,"USA","Off San Clemente Island, Los Angeles County","N",-118.4980744,32.9028812
"1406","27-Nov-1979",1979,"USA","Haystack Rock, Cannon Beach, Clatsop County","N",-123.9649093,45.8837956
"1407","05-Aug-1979",1979,"USA","Daytona Beach, Volusia County","N",-81.0228331,29.2108147
"1408","19-Jun-1979",1979,"USA","10 miles off Cape Canaveral","N",NA,NA
"1409","27-May-1979",1979,"USA","Fort Walton Beach, Okaloosa County","Y",-86.6170308,30.4200708
"1410","08-Apr-1979",1979,"USA","Public Beach (Carlin Park), Jupiter, Palm Beach County","N",-80.0691932,26.9291055
"1411","08-Apr-1979",1979,"USA","Municipal Beach, Boyton Beach, Palm Beach County","N",-80.0631639,26.5283992
"1412","24-Mar-1979",1979,"USA","Singer Island, Riviera Beach, Palm Beach County","N",-80.037064,26.785003
"1413","11-Mar-1979",1979,"USA","Ano Nuevo Island, San Mateo, County","N",-122.336614,37.1082935
"1414","1979",1979,"USA","South Kohala, Hawai'i","Y",-155.6658568,19.5429151
"1415","26-Nov-1978",1978,"USA","Ewa, O'ahu","N",-158.0089992,21.313149
"1416","23-Nov-1978",1978,"USA","Jupiter, Palm Beach County","N",-80.0942087,26.9342246
"1417","05-Aug-1978",1978,"USA","Pajaro Dunes, Santa Cruz County","N",-121.8196617,36.8724209
"1418","Reported 01-Aug-1978",1978,"USA","Florida Straits","N",-82.3885783,23.3875499
"1419","27-Jul-1978",1978,"USA","","N",NA,NA
"1420","19-Jul-1978",1978,"USA","Newport Beach, Orange County","N",-117.9298493,33.6188829
"1421","21-Jun-1978",1978,"USA","South of Neptune Beach, Duval County","N",-81.3964734,30.311908
"1422","21-Jun-1978",1978,"USA","Neptune Beach, Duval County","N",-81.3964734,30.311908
"1423","1978",1978,"USA","Cocoa Beach, Brevard County","N",-80.6075513,28.3200067
"1424","31-Dec-1977",1977,"USA","2 miles off Keahole Airport","N",NA,NA
"1425","19-Dec-1977",1977,"USA","Hobe Sound, Palm Beach County","N",-80.113781,27.059756
"1426","14-Aug-1977",1977,"USA","McClure Beach, near Tomales Point, Marin County","N",-122.9648276,38.1873136
"1427","05-Aug-1977",1977,"USA","St. Petersburg, Pinellas County","N",-82.6267345,27.7518284
"1428","02-Jul-1977",1977,"USA","Off San Diego, San Diego County","N",-117.166116,32.7159779
"1429","26-Jun-1977",1977,"USA","12 miles northeast of Mayport,  Duval County","N",NA,NA
"1430","06-Jun-1977",1977,"USA","Padre Island","N",-97.2976617,27.464076
"1431","21-Apr-1977",1977,"USA","Ka'anapali, Maui","N",-156.6831418,20.9331214
"1432","18-Dec-1976",1976,"USA","San Miguel Island, Santa Barbara County","N",-120.3723741,34.037616
"1433","25-Nov-1976",1976,"USA","Delray Beach, Palm Beach County","N",-80.0728201,26.4614625
"1434","18-Oct-1976",1976,"USA","Moonstone Beach, Humboldt County","N",-124.11229,41.0301251
"1435","12-Sep-1976",1976,"USA","Jacksonville, Duval County","Y",-81.655651,30.3321838
"1436","12-Sep-1976",1976,"USA","Jacksonville, Duval County","Y",-81.655651,30.3321838
"1437","06-Sep-1976",1976,"USA","Sebastian, Indian River County","N",-80.4972465,27.7779277
"1438","26-Aug-1976",1976,"USA","Emerald Isle Pier (near Morehead City), Carteret County","N",-77.033933,34.6607217
"1439","24-Aug-1976",1976,"USA","Winchester Bay","N",-124.1748369,43.6770608
"1440","24-Jul-1976",1976,"USA","St. Lucie County","N",-80.543845,27.3225563
"1441","21-Jul-1976",1976,"USA","Mayport Naval Station, Jacksonville, Duval Country","N",-81.4082704,30.3881464
"1442","16-Jul-1976",1976,"USA","Maha'ulepu, Koloa, Kaua'i","Y",-159.4304931,21.8785496
"1443","12-Jul-1976",1976,"USA","St. Lucie County","N",-80.543845,27.3225563
"1444","23-Jun-1976",1976,"USA","St. Andrews State Park, Bay County","N",-85.7389139,30.1335386
"1445","10-Jun-1976",1976,"USA","Kama'ole Beach, Park No. 1, Kihei, Maui","N",-156.4466804,20.7162466
"1446","28-Apr-1976",1976,"USA","Galveston Island","Y",-94.9091329,29.241005
"1447","12-Mar-1976",1976,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"1448","08-Jan-1976",1976,"USA","Off Fort Pierce, St Lucie County","N",-80.4284259,27.3425602
"1449","1976",1976,"USA","Off Lahaina, Maui","Y",-156.67828,20.871571
"1450","06-Dec-1975",1975,"USA","Farallon Islands","N",-123.003361,37.69891
"1451","02-Nov-1975",1975,"USA","Crescent Beach, St. Johns County","N",-81.2536786,29.76886
"1452","21-Oct-1975",1975,"USA","Sandy Hook, Monmouth County","N",-73.9885498,40.4333496
"1453","04-Oct-1975",1975,"USA","Seal Beach, Orange County","UNKNOWN",-118.1047682,33.7414085
"1454","12-Aug-1975",1975,"USA","Daytona Beach, Volusia County","N",-81.0228331,29.2108147
"1455","09-Aug-1975",1975,"USA","Usal Creek, Bear Harbor, Mendocino County","N",-123.9378781,39.9120979
"1456","30-Jul-1975",1975,"USA","","Y",NA,NA
"1457","26-Jul-1975.b",1975,"USA","Off Hutchinson Island, St Lucie County","N",-80.2488596,27.3545667
"1458","23-Jul-1975",1975,"USA","Perch Rock, Point Conception, Santa Barbara County","N",-120.4715514,34.4485977
"1459","19-Jul-1975",1975,"USA","Point Conception, Santa Barbara County","N",-120.4715514,34.4485977
"1460","15-Jul-1975",1975,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"1461","04-Jul-1975",1975,"USA","Indiatlantic, Brevard County","N",-80.5656079,28.0894599
"1462","23-Jun-1975",1975,"USA","Windy Hill, near Myrtle Beach, Horry County","N",-78.7322072,33.7981333
"1463","23-Jun-1975",1975,"USA","North Myrtle Beach, Horry County","N",-78.680016,33.8160058
"1464","15-Jun-1975",1975,"USA","5 miles off the coast","N",-121.7617167,36.9228893
"1465","Reported 02-Jun-1975",1975,"USA","Daytona Beach, Volusia County","N",-81.0228331,29.2108147
"1466","Jun-1975",1975,"USA"," New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"1467","25-May-1975",1975,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"1468","20-May 1975",1975,"USA","Daytona Beach, Volusia County","N",-81.0228331,29.2108147
"1469","16-Mar-1975",1975,"USA","Clearwater Beach, Pinellas County","N",-82.8270846,27.9775301
"1470","01-Nov-1974",1974,"USA","Daytona Beach, Volusia County","N",-81.0228331,29.2108147
"1471","28-Sep-1974",1974,"USA","North of Point Sur, Monterey County","N",-121.6386712,36.1244016
"1472","14-Sep-1974",1974,"USA","North Farallon Island, Farallon Islands","N",-123.003361,37.69891
"1473","02-Sep-1974",1974,"USA","Franklin Point, San Mateo County","N",-122.3605292,37.1496689
"1474","02-Sep-1974",1974,"USA","Franklin Point, San Mateo County","N",-122.3605292,37.1496689
"1475","Sep-1974",1974,"USA","Padre Island","N",-97.2976617,27.464076
"1476","05-Aug-1974",1974,"USA","San Gregorio Beach, San Mateo County","N",-122.4019707,37.3233674
"1477","26-Jul-1974",1974,"USA","Albion Cove, Albion, Mendocino County","N",-123.7647405,39.2254639
"1478","20-Jul-1974",1974,"USA","Back River, Savannah Beach, Chatham County","Y",-80.8512206,32.0230957
"1479","02-Jul-1974",1974,"USA","Gulf of Mexico","Y",-90.065918,25.304304
